id,job_title,title,company,location,created,description,salary_min,salary_max,contract_type,contract_time,apply_link
44,DevOps Engineer,DevOps Engineer (DV Clearance),Ernest Gordon Recruitment,"London, UK",2025-02-06T05:40:27Z,"DevOps Engineer (DV Clearance) UK Wide - Remote £75,000 - £90,000  Training  Progression  Company Benefits Are you a DevOps Engineer with developed vetting looking to join on of the worlds most renowned multinational technology businesses where you will be working on some of the world's most TOP SECRET software and defence contracts? Do you want to join an organisation where you are in control of how quickly you progress with access to constant personal and professional development opportunitie…",90000.0,90000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5039521345?se=5u0-QxT07xGwqPCt6HA-oA&utm_medium=api&utm_source=aa0fe70e&v=48631BCF8ED1682E5E0D78D97E639FB7F3B8244F
45,DevOps Engineer,DevOps Engineer,5V Video | Certified B Corp™,"London, UK",2025-02-09T05:09:41Z,"Senior DevOps Engineer London - Hybrid Permanent - Full time Up to £90,000  Annual Bonus Would you like to have the opportunity to integrate into global company teams and support the design, implementation, and operations of backend or frontend products? This opportunity will allow you to work with multiple clients on different projects in the Media & IoT space. You will be an integral part of this consultancies team, and have freedom to work using your own initiative. Senior DevOps Engineer Re…",60240.18,60240.18,permanent,full_time,https://www.adzuna.co.uk/jobs/land/ad/5043555161?se=5u0-QxT07xGwqPCt6HA-oA&utm_medium=api&utm_source=aa0fe70e&v=621916A9338A7FD55C8155F608BF04CA243798B4
46,DevOps Engineer,DevOps Engineer,Oliver Bernard,"London, UK",2025-02-07T04:38:47Z,"Mid DevOps Engineer – Data & AI Platform - GCP, Kubernetes, Ansible, Terraform, Monitoring Oliver Bernard are currently working with a Data and AI focused client of ours, based in London, who are currently growing their DevOps / Cloud function and looking to add an experienced Mid Level DevOps Engineer to their ranks who is keen to develop and progress in their career. This role presents a great opportunity for someone looking for the opportunity to work across the whole DevOps lifecycle, and b…",80023.93,80023.93,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5040563824?se=5u0-QxT07xGwqPCt6HA-oA&utm_medium=api&utm_source=aa0fe70e&v=6FD1C181C913B842ABDD194B317A172EAB7A4E0C
47,DevOps Engineer,DevOps Engineer,Inara,"London, UK",2025-02-12T07:05:19Z,"Role: Senior DevOps Engineer Location: Remote (with occasional monthly collaboration days) Are you An established Senior DevOps with at least 5 years experience building out infrastructure (Terraform, CloudFormation etc) as well as working with one or more modern programming language such as Python, Java, Go, Ruby, TypeScript etc? Experienced working on cloud platform such as AWS, Google Cloud, Azure and have a good understanding of cloud infrastructure? Looking to work for a company working al…",63344.54,63344.54,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5046921520?se=5u0-QxT07xGwqPCt6HA-oA&utm_medium=api&utm_source=aa0fe70e&v=053F52FABD956A85104BECF733C3541D1ABAAF7F
48,DevOps Engineer,DevOps Engineer,Cititec Talent,"London, UK",2025-02-17T03:41:35Z,"Principal Cloud DevOps Engineer | Circa £150k | London | Permanent Industry: Trading Location: London (4 Days in Office, 1 Day Remote) Job Type: Permanent Our commodity trading client is seeking a Cloud Platform DevOps Lead to oversee a skilled DevOps team, focusing on AWS-based data and analytics platforms. You’ll lead on solution architecture, POCs, and IaC automation, collaborating closely with data engineers and data scientists on CI/CD and MLOps. Responsibilities: Lead and mentor the DevOp…",71805.68,71805.68,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5053174613?se=5u0-QxT07xGwqPCt6HA-oA&utm_medium=api&utm_source=aa0fe70e&v=C59EDC9894EEC2BE9AE36E700EE7CB01D58AAD1A
49,DevOps Engineer,DevOps Engineer,TransPerfect,"London, UK",2025-02-20T04:05:56Z,"TransPerfect is an established company with a start-up culture seeking creative entrepreneurial people like you to join our team. We’re seeking a Development Operations Engineer to join our global TechOps Team, to be responsible for ensuring the integrity, reliability and maintenance of our internally developed software products from conception to release. If you’re ready to join a growing company and make an immediate impact, we want to hear from you Responsibilities: As a DevOps Engineer, you…",61225.43,61225.43,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5057139620?se=5u0-QxT07xGwqPCt6HA-oA&utm_medium=api&utm_source=aa0fe70e&v=6C9BBEF3DCAC00ABD40C4CC87B34AD4E1B685452
50,DevOps Engineer,DevOps Engineer,Yoderlay,"London, UK",2025-02-16T03:09:07Z,"About the Company Yoderlay is an emerging tech start-up set to launch in early 2025, specialising in connecting customers with local, trusted tradespeople across services such as plumbing, heating, electrics, and more. Initially releasing primarily in Hertfordshire, Essex and London, Yoderlay aims to revolutionise the way homeowners and landlords access reliable trade services. About the Role We are seeking an experienced DevOps Engineer to lead the development, deployment, and maintenance of Y…",66466.67,66466.67,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5051712694?se=5u0-QxT07xGwqPCt6HA-oA&utm_medium=api&utm_source=aa0fe70e&v=5888DA7CFD23B92E11118D0959E92561B2CD5663
51,Data Scientist,Data Scientist,Advertising Standard Authority,"Broadgate, Central London",2025-02-19T17:41:18Z,"Data Scientist London (Hybrid) Circa £45,000 - £60,000 Permanent Full time / Part time Closing Date: Wednesday 5thMarch 2025 We currently have an opportunity for a Data Scientist to join our team. This role is open to flexible working, with 21 hours per week a minimum. The ASA is the UKs regulator of advertising across all media, including online. Our work includes taking proactive action against misleading, harmful, offensive or otherwise irresponsible ads and acting on complaints. Our Data Sc…",60000.0,60000.0,permanent,part_time,https://www.adzuna.co.uk/jobs/land/ad/5056536365?se=_OeKhxT07xGvpGD6D6qL_Q&utm_medium=api&utm_source=aa0fe70e&v=63913AB9DE335B8CED4B85FF3792FBEE047ABCCC
52,Data Scientist,Lead Data Scientist,Proactive Appointments Limited,"South East London, London",2025-02-12T17:19:30Z,"Lead Data Scientist – Fully Remote Our client is looking for a Lead Data Scientist to join there team of Data Scientists, to hit the ground running and to act as a mentor to the Data Scientist. You will have a blend of the following skills:- Development of Data Science strategies Strong knowledge of data science analytics and machine learning Excellent python experience SQL and Azure knowledge Experience in Frameworks – Libraries – NLP essential Worked on Collaborative projects If this could be…",47545.73,47545.73,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5047427411?se=_OeKhxT07xGvpGD6D6qL_Q&utm_medium=api&utm_source=aa0fe70e&v=6371342E64CA68B9246598F6C758ECD0AC0A43F2
53,Data Scientist,Lead Data Scientist,Proactive Appointments Limited,"South East London, London",2025-02-13T01:23:58Z,Lead Data Scientist – Fully Remote Our client is seeking a Lead Data Scientist to join their team. This role requires someone who can hit the ground running and serve as a mentor to other Data Scientists. The ideal candidate will possess a strong blend of technical expertise and leadership skills. Key Responsibilities: Develop and implement data science strategies Leverage advanced analytics and machine learning techniques Utilize Python for data science and analytics Work with SQL and Azure en…,50000.0,50000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5047784612?se=_OeKhxT07xGvpGD6D6qL_Q&utm_medium=api&utm_source=aa0fe70e&v=369889BE30C2E180E4C4C66900A7091670D92D1D
54,Data Scientist,Senior Actuarial Data Scientist,83Zero,"London, UK",2025-02-25T04:35:21Z,"Senior Actuarial Data Scientist (Contract) Location: Hybrid / London Contract Length: 6-12 months (potential for extension) We are hiring a Senior Actuarial Data Scientist to support a leading insurance client in leveraging AI & advanced analytics for pricing, underwriting, and claims optimization. This is an exciting opportunity to work at the intersection of actuarial science, machine learning, and data-driven decision-making in a dynamic, fast-paced environment. Key Responsibilities: Develop…",130000.0,143000.0,permanent,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5062614771?se=_OeKhxT07xGvpGD6D6qL_Q&utm_medium=api&utm_source=aa0fe70e&v=A6954F3CFD063D34D71083620E4FB5C9DFA62BA7
55,Data Scientist,Data Scientist,Greater London Authority ,"London, UK",2025-02-07T11:12:12Z,"The work of the directorate’s teams includes delivery of major events, designing and leading public affairs or marketing campaigns, providing data, evidence and analysis, leading cross-organisational programmes, to making sure we plan for and can respond to emerging events or emergencies in our city. About the team The City Data Team is made up of a range of technical experts in the fields of Data Science and Engineering, Data Visualisation and Information Design, GIS and Mapping, and Demograph…",50943.4,50943.4,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5040983543?se=_OeKhxT07xGvpGD6D6qL_Q&utm_medium=api&utm_source=aa0fe70e&v=14A9D337FAA2C858EA4DEC99E3D673E423030E42
56,Data Scientist,Data Scientist,Understanding Recruitment,"London, UK",2025-02-22T05:58:05Z,"⚡Data Scientist | London | Decarbonize the grid  Are you passionate about having a positive impact on society?  How can Data Science influence the decarbonization of the grid? As a Data Scientist, you will join a fast-growing Energy Tech startup that are building the critical infrastructure to accelerate our transition to net-zero and underpin a decarbonized energy system They are backed by top VCs & Angel Investors (previously invested in Meta, BeReal, Slack , and more) You will build greenfie…",43350.29,43350.29,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5060185999?se=_OeKhxT07xGvpGD6D6qL_Q&utm_medium=api&utm_source=aa0fe70e&v=E3FC26AC3A6F2F0C860BF90C0F70B5DA76062F0F
57,Data Scientist,Data Scientist,Understanding Recruitment,"London, UK",2025-02-09T05:11:33Z,"⚡Data Scientist | London | Decarbonize the grid  Are you passionate about having a positive impact on society?  How can Data Science influence the decarbonization of the grid? As a Data Scientist, you will join a fast-growing Energy Tech startup that are building the critical infrastructure to accelerate our transition to net-zero and underpin a decarbonized energy system They are backed by top VCs & Angel Investors (previously invested in Meta, BeReal, Slack, and more) You will build greenfiel…",42712.12,42712.12,Unknown,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5043556664?se=_OeKhxT07xGvpGD6D6qL_Q&utm_medium=api&utm_source=aa0fe70e&v=95C81CE128FAC1FE4B25ECB761691F10457F158C
58,Data Scientist,Data Scientist,Anson McCade,"The City, Central London",2025-02-09T05:12:07Z,Data Scientist Day Rate: Up to £650 outside IR35 Industry: Defence/National Security Location: Central London - Hybrid Duration: 3 Month Rolling Start Date: 1 Week Notice The Opportunity: The UK’s leading AI Consultancy seeks an influential Data Scientist & ML technologist to push the boundaries of innovation in a mission-critical defence project. The Role: You'll join a high-performing ML engineering team of data science and AI experts solving complex challenges in Radar and Sonar Signal Proce…,76513.25,76513.25,contract,Unknown,https://www.adzuna.co.uk/jobs/land/ad/5043557102?se=_OeKhxT07xGvpGD6D6qL_Q&utm_medium=api&utm_source=aa0fe70e&v=C6F5E238EFE1A5F35D0E95BFD176C5156CC7AB1E
